CompanyName,ISIN,NSECode,BSECode,CompanyCode,YearEnding,Months,Quarter,Sales,Expenses,EBIDTA,Interest,Depreciation,Extraordinary,OPM,Tax,PATRAW,PAT,Equity,Reserves,EPS,NPM,Ext_Flag,Q1 EPS Growth,Q1 Sales Growth,Q2 EPS,Q2 EPS Growth,Q2 Sales,Q2 Sales Growth,EPS Rating,TTM1 EPS,TTM1 Sales,TTM2 EPS,TTM2 Sales,TTM3 EPS,TTM3 Sales
Rossell India Ltd.,INE847C01020,ROSSELLIND,533168.000000,11040132.000000,2023-12-31,3.000000,3.000000,1122600000.000000,1025800000.000000,96800000.000000,34900000.000000,34300000.000000,-1200000.000000,26400000.000000,6800000.000000,19600000.000000,19600000.000000,75400000.000000,0.000000,0.259947,1.745947,False,684.000000,14.621197,3.232095,-34.896869,1202600000.000000,-0.232288,522.316875,-55.689828801611284,7.802188259491007,2046.0159879157927,679.6031792009057,,
Hindustan Foods Ltd.,INE254N01026,HNDFDS,519126.000000,11050070.000000,2023-12-31,3.000000,3.000000,7302999000.000000,6723801000.000000,579198000.000000,150890000.000000,138431000.000000,0.000000,289877000.000000,69552000.000000,220325000.000000,220325000.000000,225486000.000000,0.000000,0.977112,3.016911,False,29.080545,7.453426,1.094197,30.323583,6769743000.000000,1.998432,83.303803,41.15756884790752,6.481904084778001,33.98337935623728,30.79101407383978,522.7903124224181,83.80239794515893
Heritage Foods Ltd.,INE978A01027,HERITGFOOD,519552.000000,11050089.000000,2023-12-31,3.000000,3.000000,9441050000.000000,8891420000.000000,549630000.000000,17860000.000000,155220000.000000,0.000000,376550000.000000,91500000.000000,285050000.000000,285050000.000000,463980000.000000,0.000000,0.614358,3.019262,False,-9.364070,1096.368968,0.518406,-43.561406,9803500000.000000,19.693401,48.402465,-90.34140506876864,51.73218380541754,313.4533970924676,-7.535366795958992,233.9930217165966,-3.6571662762830415
Tanla Platforms Ltd.,INE483C01032,TANLA,532790.000000,11050111.000000,2023-12-31,3.000000,3.000000,10076362000.000000,8097845000.000000,1978517000.000000,16994000.000000,233655000.000000,0.000000,1727868000.000000,326524000.000000,1401344000.000000,1401344000.000000,134460000.000000,0.000000,10.422014,13.907242,False,21.455704,15.068223,10.603788,30.329048,10149334000.000000,17.725701,56.925864,16.167434770394724,11.093157392512902,-6.648927877676086,12.78874440487337,430.4846864944349,360.48343154259385
Wipro Ltd.,INE075A01022,WIPRO,507685.000000,11060011.000000,2023-12-31,3.000000,3.000000,228030000000.000000,180064000000.000000,47966000000.000000,3125000000.000000,9316000000.000000,0.000000,35525000000.000000,8515000000.000000,27010000000.000000,27010000000.000000,10448000000.000000,0.000000,2.585184,11.844933,False,-7.360872,-4.459239,2.556779,5.599603,232557000000.000000,0.895034,-6.369265,4.821124912983404,3.425768731646592,-6.244988808323209,17.569418064404573,-62.14350681716032,1731.3031018960537
Zydus Wellness Ltd.,INE768C01010,ZYDUSWELL,531335.000000,11060041.000000,2023-12-31,3.000000,3.000000,4066000000.000000,3905000000.000000,161000000.000000,63000000.000000,61000000.000000,0.000000,37000000.000000,34000000.000000,3000000.000000,3000000.000000,636000000.000000,0.000000,0.004717,0.073783,False,-98.465534,-2.358196,0.092767,-30.309528,4440000000.000000,3.059282,16.337569,-12.162773918424739,3.7075738058505463,-3.3560131471380372,10.195538362346873,464.12616338506405,12.975884143005006
Patanjali Foods Ltd.,INE619A01035,PATANJALI,500368.000000,11070014.000000,2019-09-30,3.000000,2.000000,31246162000.000000,29926567000.000000,1319595000.000000,440750000.000000,341471000.000000,0.000000,399538000.000000,0.000000,399538000.000000,399538000.000000,652941000.000000,0.000000,0.611905,1.278679,False,290.006468,-1.585676,-0.382266,-179.789035,31286267000.000000,3.949002,22.043487,,,,,,
Agro Tech Foods Ltd.,INE209A01019,ATFL,500215.000000,11070036.000000,2023-12-31,3.000000,3.000000,1930300000.000000,1838600000.000000,91700000.000000,4300000.000000,53300000.000000,0.000000,34100000.000000,8900000.000000,25200000.000000,25200000.000000,243700000.000000,0.000000,0.103406,1.305497,False,-63.103953,-14.201262,0.076734,-37.873754,2011600000.000000,-14.957301,-32.569206,-14.835164835164827,-8.820287485766706,-22.881355932203398,-6.495950315053374,-33.46844292976911,-92.43728530114464
Gujarat Ambuja Exports Ltd.,INE036B01030,GAEL,524226.000000,11070045.000000,2023-12-31,3.000000,3.000000,13404000000.000000,11762300000.000000,1641700000.000000,29800000.000000,300500000.000000,0.000000,1311400000.000000,303300000.000000,1008100000.000000,1008100000.000000,229300000.000000,0.000000,4.396424,7.520889,False,23.057580,15.777290,3.609682,29.126365,11577100000.000000,5.821649,4.921791,-21.739526768184543,6.526008254428622,-6.0338337126081125,-6.072327661026741,22.136269788174793,-82.33090356785934
Privi Speciality Chemicals Ltd.,INE959A01019,PRIVISCL,530117.000000,11070135.000000,2023-12-31,3.000000,3.000000,4094325000.000000,3138181000.000000,956144000.000000,240833000.000000,324468000.000000,0.000000,390843000.000000,103118000.000000,287725000.000000,287725000.000000,390627000.000000,0.000000,0.736572,7.027410,False,403.914323,-3.890235,0.775287,280.648810,4623395000.000000,13.030388,115.135323,-26.145624380413384,4.684851858174781,-48.16055492026791,14.545765666626961,-43.01505097194882,1860.8870466409908
Bajaj Hindusthan Sugar Ltd.,INE306A01021,BAJAJHIND,500032.000000,11080002.000000,2023-12-31,3.000000,3.000000,17449000000.000000,16299700000.000000,1149300000.000000,388600000.000000,560000000.000000,0.000000,200700000.000000,-100000.000000,200800000.000000,200800000.000000,1277400000.000000,0.000000,0.157194,1.150782,False,134.401234,21.719659,-0.961876,24.327154,11633000000.000000,-12.533177,-230.862879,77.38552055374966,6.530497264591213,-1362.4187352716845,116785.58484687556,-133.40465548355655,-97.05079295030215
ISGEC Heavy Engineering Ltd.,INE858B01029,ISGEC,533033.000000,11080017.000000,2023-12-31,3.000000,3.000000,14977900000.000000,13691800000.000000,1286100000.000000,129600000.000000,270400000.000000,0.000000,886100000.000000,221000000.000000,665100000.000000,665100000.000000,73500000.000000,0.000000,9.048980,4.440542,False,1.079027,-6.269204,8.663946,123.281907,14766600000.000000,-2.536483,2240.985953,81.99512794342158,7.735128996582382,5.081805879090409,7.538473248483424,21904.98866213152,443711.38986307953
Balrampur Chini Mills Ltd.,INE119A01028,BALRAMCHIN,500038.000000,11080026.000000,2023-12-31,3.000000,3.000000,12843183000.000000,11170021000.000000,1673162000.000000,79182000.000000,419700000.000000,0.000000,1174280000.000000,319133000.000000,855147000.000000,855147000.000000,201749000.000000,0.000000,4.238668,6.658373,False,96.431685,28.252328,7.896847,603.665941,16489696000.000000,46.597241,183.162966,114.5674419241642,29.49236235083858,-40.23804419043284,-2.2260615924850273,168.20817414159896,405.06861995772755
United Breweries Ltd.,INE686F01025,UBL,532478.000000,11090043.000000,2023-12-31,3.000000,3.000000,18492300000.000000,16784600000.000000,1707700000.000000,20500000.000000,518400000.000000,0.000000,1168800000.000000,310800000.000000,858000000.000000,858000000.000000,264400000.000000,0.000000,3.245083,4.639769,False,4840.331492,13.723886,4.053328,-20.093946,19021400000.000000,12.123409,1008.371478,-26.03850578915431,4.27480755812282,52.94999389093798,-1.801379766085776,415.4552166139458,55.16338094793929
Sula Vineyards Ltd.,INE142Q01026,SULA,543711.000000,11090251.000000,2023-12-31,3.000000,3.000000,2189400000.000000,1456900000.000000,732500000.000000,80900000.000000,81100000.000000,0.000000,570500000.000000,140700000.000000,429800000.000000,429800000.000000,168800000.000000,0.000000,2.546209,19.630949,False,9.157485,4.226371,1.367891,14.546570,1345800000.000000,11.335396,47.696059,138.72167730988673,175.02259142504454,6.693722673471533,22.499418707721016,,
Tilaknagar Industries Ltd.,INE133E01013,TI,507205.000000,11100009.000000,2023-12-31,3.000000,3.000000,3851166000.000000,3252965000.000000,598201000.000000,80510000.000000,80005000.000000,0.000000,437686000.000000,0.000000,437686000.000000,437686000.000000,1923791000.000000,0.000000,0.227512,11.365026,False,-45.481823,-43.082931,0.193210,130.868320,3548683000.000000,-40.522277,897.766952,37.286046326259594,-19.664393386739867,-97.0265090158899,-17.483352508286377,8889.091407399363,52129.69168716184
Associated Alcohols & Breweries Ltd.,INE073G01016,ASALCBR,507526.000000,11100015.000000,2015-06-30,3.000000,1.000000,731268000.000000,632790000.000000,98478000.000000,16092000.000000,24024000.000000,0.000000,58362000.000000,34691000.000000,23671000.000000,23671000.000000,90396000.000000,0.000000,0.261859,3.236980,False,,,,,,,0.000000,,,,,,
United Spirits Ltd.,INE854D01024,MCDOWELL-N,532432.000000,11100025.000000,2023-12-31,3.000000,3.000000,70141000000.000000,64755000000.000000,5386000000.000000,164000000.000000,628000000.000000,0.000000,4594000000.000000,1091000000.000000,3503000000.000000,3503000000.000000,1455000000.000000,0.000000,2.407560,4.994226,False,63.386194,150.503571,2.334708,-38.118742,67766000000.000000,132.186665,45.146556,5.637790421435705,106.4792994516156,43.77430637462796,13.795444631194833,296.4686761716748,18.76788060410359
Globus Spirits Ltd.,INE615I01010,GLOBUSSPR,533104.000000,11100046.000000,2021-06-30,3.000000,1.000000,3716019000.000000,2724102000.000000,991917000.000000,39255000.000000,103406000.000000,0.000000,849256000.000000,292587000.000000,556669000.000000,556669000.000000,287993000.000000,0.000000,1.932925,14.980252,False,197.817736,60.891628,1.758130,161.603840,3579912000.000000,31.075364,71.884315,,,,,,
Britannia Industries Ltd.,INE216A01030,BRITANNIA,500825.000000,11120001.000000,2023-12-31,3.000000,3.000000,43068900000.000000,34352400000.000000,8716500000.000000,310900000.000000,780900000.000000,-29000000.000000,7595700000.000000,2025700000.000000,5570000000.000000,5570000000.000000,240900000.000000,33809100000.000000,23.121627,12.932766,False,-40.167360,1.397041,24.389373,19.779010,44852300000.000000,1.181633,112.405438,0.7193671870728786,5.580398202994974,42.55641622694759,15.000562039202734,1077.5601494396017,374.03286939089304
Marico Ltd.,INE196A01026,MARICO,531642.000000,11120039.000000,2023-12-31,3.000000,3.000000,24650000000.000000,19090000000.000000,5560000000.000000,190000000.000000,420000000.000000,0.000000,4950000000.000000,1090000000.000000,3860000000.000000,3860000000.000000,1290000000.000000,0.000000,2.992248,15.659229,False,15.915916,-1.792829,2.790698,17.263844,25140000000.000000,-0.039761,92.890929,16.71899462166896,0.25549663529399946,3.999994650122608,3.369952997686924,804.3927932078258,688.4090958712692
Cera Sanitaryware Ltd.,INE739E01017,CERA,532443.000000,11120054.000000,2023-12-31,3.000000,3.000000,4548937000.000000,3774775000.000000,774162000.000000,15721000.000000,96571000.000000,0.000000,661870000.000000,146629000.000000,515241000.000000,515241000.000000,65029000.000000,0.000000,7.923250,11.326624,False,-9.430151,-3.432780,8.825493,12.231796,4762390000.000000,11.658992,280.457227,14.078715358567246,12.432378050257466,35.533205788447816,13.978542827351587,2685.666422952557,900.5956259281814
Adani Wilmar Ltd.,INE699H01024,AWL,543458.000000,11120058.000000,2023-09-30,3.000000,2.000000,123312000000.000000,121234800000.000000,2077200000.000000,2202300000.000000,957400000.000000,-535100000.000000,-1617600000.000000,-315300000.000000,-1302300000.000000,-1302300000.000000,1299700000.000000,0.000000,-1.002000,-1.056102,False,-508.628805,-13.216789,-0.459414,-130.182480,129941800000.000000,-12.105991,-4.374882,-79.99402494570826,-6.22358789168893,736.927913710158,34111.41853334201,,
Biocon Ltd.,INE376G01013,BIOCON,532523.000000,11140013.000000,2023-12-31,3.000000,3.000000,45192000000.000000,30269000000.000000,14923000000.000000,2667000000.000000,4145000000.000000,212000000.000000,8323000000.000000,549000000.000000,7774000000.000000,7774000000.000000,6003000000.000000,0.000000,1.295019,17.202160,False,2127.507163,49.657251,0.328003,78.837421,36202000000.000000,51.841288,474.818527,132.702576677044,54.339742560539264,-31.305812343010125,25.907443486621055,,16848009.499159664
Syngene International Ltd.,INE398R01022,SYNGENE,539268.000000,11140028.000000,2023-12-31,3.000000,3.000000,8828000000.000000,6220000000.000000,2608000000.000000,108000000.000000,1081000000.000000,-37000000.000000,1382000000.000000,267000000.000000,1115000000.000000,1115000000.000000,4020000000.000000,0.000000,0.277363,12.630267,False,1.489136,9.924044,0.289801,14.045215,9317000000.000000,18.915124,42.562773,15.217715014955905,21.328737757462527,5.910952726026843,17.89006256987225,337.08397901870677,673899.9797894737
Kaveri Seed Company Ltd.,INE455I01029,KSCL,532899.000000,11140043.000000,2023-12-31,3.000000,3.000000,1556786000.000000,1340501000.000000,216285000.000000,972000.000000,67146000.000000,0.000000,148167000.000000,37496000.000000,110671000.000000,110671000.000000,111844000.000000,0.000000,0.989512,7.108941,False,-70.993073,-11.537756,1.248739,166.824269,1848306000.000000,5.874670,242.856027,2.775366236622876,4.9742516901764455,1222.5907583340531,-0.6203224708950194,-216.60974030215655,384.6531573194316
Rossari Biotech Ltd.,INE02A801020,ROSSARI,543213.000000,11140083.000000,2023-12-31,3.000000,3.000000,4672710000.000000,4000990000.000000,671720000.000000,43230000.000000,150880000.000000,0.000000,477610000.000000,133910000.000000,343700000.000000,343700000.000000,110470000.000000,0.000000,3.111252,7.355475,False,33.727335,19.695530,2.981258,38.121664,4848320000.000000,13.741977,1094.646117,24.79767697861576,4.794699432788888,5.048753567259916,32.416845090740985,10718.272636454454,393.05309144356215
Nath Bio-Genes (India) Ltd.,INE448G01010,NATHBIOGEN,537291.000000,11140092.000000,2023-12-31,3.000000,3.000000,317750000.000000,260921000.000000,56829000.000000,28375000.000000,7600000.000000,24998000.000000,45852000.000000,7657000.000000,38195000.000000,38195000.000000,190040000.000000,0.000000,0.200984,12.020456,False,,,0.107025,,226292000.000000,,0.000000,,,,,,
Avanti Feeds Ltd.,INE871C01038,AVANTIFEED,512573.000000,11170001.000000,2023-12-31,3.000000,3.000000,12869526000.000000,11562324000.000000,1307202000.000000,1502000.000000,144013000.000000,0.000000,1161687000.000000,323971000.000000,837716000.000000,837716000.000000,136246000.000000,0.000000,6.148555,6.509300,False,17.197007,13.713998,6.054769,24.011665,13120070000.000000,-2.712346,5108.653265,24.6228653965639,-1.9994482568155576,25368.121439716546,203100.79705550967,194.00383445024892,-97.4656241701837
Advanced Enzyme Technologies Ltd.,INE837H01020,ADVENZYMES,540025.000000,11180007.000000,2023-12-31,3.000000,3.000000,1753310000.000000,1071740000.000000,681570000.000000,6760000.000000,86040000.000000,0.000000,588770000.000000,163750000.000000,425020000.000000,425020000.000000,223650000.000000,0.000000,1.900380,24.241007,False,52.275527,16.400778,1.573718,34.018607,1639371000.000000,14.992740,64.738373,43.4818223062442,16.608723095654664,-26.798721123151903,2.956762591743698,397.9474329493852,103.83763317050092
Varun Beverages Ltd.,INE200M01021,VBL,540180.000000,11230006.000000,2023-12-31,3.000000,4.000000,26768050000.000000,22494020000.000000,4274030000.000000,736590000.000000,1659720000.000000,0.000000,1877720000.000000,442180000.000000,1435540000.000000,1435540000.000000,6496070000.000000,0.000000,0.220986,5.362886,False,76.059615,20.388085,0.792031,30.084262,38890210000.000000,19.334510,39.081298,35.60933133845515,21.366550676285083,38.51750780570963,48.14568309403766,-5.337782786032168,75.06548605306011
Multi Commodity Exchange of India Ltd.,INE745G01035,MCX,534091.000000,11250011.000000,2023-12-31,3.000000,3.000000,2092600000.000000,2112300000.000000,-19700000.000000,500000.000000,112500000.000000,0.000000,-132700000.000000,-90600000.000000,-42100000.000000,-42100000.000000,509984000.000000,0.000000,-0.082552,-2.011851,False,-110.660927,27.870455,-0.353933,-127.932529,1840200000.000000,26.352650,-68.890506,-96.51099213786311,30.077688842595997,24.750988140221565,30.343214734773017,28.312854632974467,63.95296172044315
Digidrive Distributors Ltd.,INE0PSC01024,DIGIDRIVE,544079.000000,11251245.000000,2023-12-31,3.000000,3.000000,133500000.000000,131700000.000000,1800000.000000,100000.000000,1000000.000000,0.000000,700000.000000,0.000000,700000.000000,700000.000000,385600000.000000,0.000000,0.001815,0.524345,False,,,,,,,0.000000,,,,,,
Jubilant Foodworks Ltd.,INE797F01020,JUBLFOOD,533155.000000,11290023.000000,2023-12-31,3.000000,3.000000,13822730000.000000,10980040000.000000,2842690000.000000,624340000.000000,1515050000.000000,0.000000,703300000.000000,201310000.000000,501990000.000000,501990000.000000,1319690000.000000,0.000000,0.380385,3.631627,False,-37.629294,3.048362,0.471293,-45.930110,13756930000.000000,4.860844,47.112643,-44.02628111919552,5.555852270139221,2.4491938194341603,18.792852592654196,765.4256964237645,4476.78198126857
Dodla Dairy Ltd.,INE021O01019,DODLA,543306.000000,11290075.000000,2023-12-31,3.000000,3.000000,7525450000.000000,6640070000.000000,885380000.000000,8760000.000000,180220000.000000,0.000000,696400000.000000,283080000.000000,413320000.000000,413320000.000000,594930000.000000,0.000000,0.694737,5.492296,False,16.806556,10.349828,0.732893,10.524435,7744360000.000000,10.470691,35.179872,1.566562976364681,14.44727170776335,37.6022815103665,22.854222480485134,217.23248468350357,-33.970846222015794
Parag Milk Foods Ltd.,INE883N01014,PARAGMILK,539889.000000,11290168.000000,2023-12-31,3.000000,3.000000,8066880000.000000,7380380000.000000,686500000.000000,204590000.000000,154290000.000000,0.000000,327620000.000000,-14030000.000000,341650000.000000,341650000.000000,1173760000.000000,0.000000,0.291073,4.235219,False,268.240189,8.950350,0.214592,101.933879,8037370000.000000,20.832726,-89.293990,114.12090892114544,19.602873709516576,-1034.4037339507968,0.8734987914309652,93.15670090258325,467.1175969251572
